,ID,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id,salary_group,nd_work_year,nd_experience_level,nd_employment_type,nd_job_title,nd_employee_residence,nd_remote_ratio,nd_company_location,nd_company_size
280,281,2021,MI,FT,Data Engineer,112000,US,100,US,L,280,M,0.13396049696362416,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
281,282,2021,EN,FT,Research Scientist,100000,JE,0,CN,L,281,M,0.13396049696362416,0.0,0.5310394944273952,0.2592913754313786,0.4897959183673469,0.6182883892724929,0.4408175895765472,1.0
282,283,2021,MI,PT,Data Engineer,69741,NL,100,NL,L,282,L,0.13396049696362416,0.19158975187097918,0.0,0.2685646073109755,0.29059489795918364,1.0,0.3318941368078176,1.0
283,284,2021,SE,CT,Staff Data Scientist,105000,US,100,US,M,283,M,0.13396049696362416,0.5587999258288353,1.0,0.24923234006771924,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
284,285,2021,MI,FT,Research Scientist,69999,CZ,50,CZ,L,284,L,0.13396049696362416,0.19158975187097918,0.5310394944273952,0.2592913754313786,0.3367295918367347,0.0,0.3057785016286645,1.0
285,286,2021,SE,FT,Data Science Manager,94665,IN,50,IN,L,285,M,0.13396049696362416,0.5587999258288353,0.5310394944273952,0.3826900505767147,0.17001190476190478,0.0,0.16014169381107493,1.0
286,287,2021,SE,FT,Head of Data,102839,SI,100,SI,L,286,M,0.13396049696362416,0.5587999258288353,0.5310394944273952,0.387279993793654,0.3052602040816327,1.0,0.3897785016286645,1.0
287,288,2021,MI,FT,Data Scientist,109000,US,50,US,L,287,M,0.13396049696362416,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.0,0.9124121301096481,1.0
288,289,2021,MI,FT,Machine Learning Engineer,51064,IT,50,IT,L,288,L,0.13396049696362416,0.19158975187097918,0.5310394944273952,0.24893239923187313,0.2938775510204082,0.0,0.21085667752442996,1.0
289,290,2022,SE,FT,Data Engineer,135000,US,100,US,M,289,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
290,291,2022,SE,FT,Data Analyst,155000,US,100,US,M,290,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
291,292,2022,SE,FT,Data Analyst,120600,US,100,US,M,291,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
292,293,2022,MI,FT,Data Scientist,130000,US,0,US,M,292,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
293,294,2022,MI,FT,Data Scientist,90000,US,0,US,M,293,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
294,295,2022,MI,FT,Data Engineer,170000,US,100,US,M,294,H,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
295,296,2022,MI,FT,Data Engineer,150000,US,100,US,M,295,H,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
296,297,2022,SE,FT,Data Analyst,102100,US,100,US,M,296,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
297,298,2022,SE,FT,Data Analyst,84900,US,100,US,M,297,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
298,299,2022,SE,FT,Data Scientist,136620,US,100,US,M,298,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
299,300,2022,SE,FT,Data Scientist,99360,US,100,US,M,299,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
300,301,2022,SE,FT,Data Scientist,117789,GB,0,GB,M,300,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
301,302,2022,SE,FT,Data Scientist,104702,GB,0,GB,M,301,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
302,303,2022,SE,FT,Data Scientist,146000,US,100,US,M,302,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
303,304,2022,SE,FT,Data Scientist,123000,US,100,US,M,303,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
304,305,2022,EN,FT,Data Engineer,52351,GB,100,GB,M,304,L,1.0,0.0,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
305,306,2022,SE,FT,Data Analyst,99000,US,0,US,M,305,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
306,307,2022,SE,FT,Data Analyst,116000,US,0,US,M,306,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
307,308,2022,MI,FT,Data Analyst,106260,US,0,US,M,307,M,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
308,309,2022,MI,FT,Data Analyst,126500,US,0,US,M,308,M,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
309,310,2022,EX,FT,Data Engineer,242000,US,100,US,M,309,H,1.0,1.0,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
310,311,2022,EX,FT,Data Engineer,200000,US,100,US,M,310,H,1.0,1.0,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
311,312,2022,MI,FT,Data Scientist,65438,GB,0,GB,M,311,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
312,313,2022,MI,FT,Data Scientist,39263,GB,0,GB,M,312,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
313,314,2022,MI,FT,Data Engineer,78526,GB,0,GB,M,313,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
314,315,2022,MI,FT,Data Engineer,52351,GB,0,GB,M,314,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
315,316,2022,SE,FT,Data Scientist,165220,US,100,US,M,315,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
316,317,2022,EN,FT,Data Engineer,45807,GB,100,GB,M,316,L,1.0,0.0,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
317,318,2022,SE,FT,Data Scientist,120160,US,100,US,M,317,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
318,319,2022,SE,FT,Data Analyst,90320,US,100,US,M,318,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
319,320,2022,SE,FT,Data Engineer,181940,US,0,US,M,319,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
320,321,2022,SE,FT,Data Engineer,132320,US,0,US,M,320,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
321,322,2022,SE,FT,Data Engineer,220110,US,0,US,M,321,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
322,323,2022,SE,FT,Data Engineer,160080,US,0,US,M,322,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
323,324,2022,SE,FT,Data Scientist,180000,US,0,US,L,323,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
324,325,2022,SE,FT,Data Scientist,120000,US,0,US,L,324,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
325,326,2022,SE,FT,Data Analyst,124190,US,100,US,M,325,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
326,327,2022,EX,FT,Data Analyst,130000,US,100,US,M,326,M,1.0,1.0,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
327,328,2022,EX,FT,Data Analyst,110000,US,100,US,M,327,M,1.0,1.0,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
328,329,2022,SE,FT,Data Analyst,170000,US,100,US,M,328,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
329,330,2022,MI,FT,Data Analyst,115500,US,100,US,M,329,M,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
330,331,2022,SE,FT,Data Analyst,112900,US,100,US,M,330,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
331,332,2022,SE,FT,Data Analyst,90320,US,100,US,M,331,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
332,333,2022,SE,FT,Data Analyst,112900,US,100,US,M,332,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
333,334,2022,SE,FT,Data Analyst,90320,US,100,US,M,333,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
334,335,2022,SE,FT,Data Engineer,165400,US,100,US,M,334,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
335,336,2022,SE,FT,Data Engineer,132320,US,100,US,M,335,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
336,337,2022,MI,FT,Data Analyst,167000,US,100,US,M,336,H,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
337,338,2022,SE,FT,Data Engineer,243900,US,100,US,M,337,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
338,339,2022,SE,FT,Data Analyst,136600,US,100,US,M,338,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
339,340,2022,SE,FT,Data Analyst,109280,US,100,US,M,339,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
340,341,2022,SE,FT,Data Engineer,128875,US,100,US,M,340,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
341,342,2022,SE,FT,Data Engineer,93700,US,100,US,M,341,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
342,343,2022,EX,FT,Head of Data Science,224000,US,100,US,M,342,H,1.0,1.0,0.5310394944273952,0.35363596777705203,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
343,344,2022,EX,FT,Head of Data Science,167875,US,100,US,M,343,H,1.0,1.0,0.5310394944273952,0.35363596777705203,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
344,345,2022,EX,FT,Analytics Engineer,175000,US,100,US,M,344,H,1.0,1.0,0.5310394944273952,0.42441146071858477,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
345,346,2022,SE,FT,Data Engineer,156600,US,100,US,M,345,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
346,347,2022,SE,FT,Data Engineer,108800,US,0,US,M,346,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
347,348,2022,SE,FT,Data Scientist,95550,US,0,US,M,347,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
348,349,2022,SE,FT,Data Engineer,113000,US,0,US,L,348,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
349,350,2022,SE,FT,Data Analyst,135000,US,100,US,M,349,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
350,351,2022,SE,FT,Data Science Manager,161342,US,100,US,M,350,H,1.0,0.5587999258288353,0.5310394944273952,0.3826900505767147,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
351,352,2022,SE,FT,Data Science Manager,137141,US,100,US,M,351,H,1.0,0.5587999258288353,0.5310394944273952,0.3826900505767147,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
352,353,2022,SE,FT,Data Scientist,167000,US,100,US,M,352,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
353,354,2022,SE,FT,Data Scientist,123000,US,100,US,M,353,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
354,355,2022,SE,FT,Data Engineer,78526,GB,0,GB,M,354,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
355,356,2022,SE,FT,Data Engineer,65438,GB,0,GB,M,355,L,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
356,357,2022,SE,FT,Data Scientist,150000,US,0,US,M,356,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
357,358,2022,SE,FT,Data Scientist,211500,US,100,US,M,357,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
358,359,2022,SE,FT,Data Architect,192400,CA,100,CA,M,358,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
359,360,2022,SE,FT,Data Architect,90700,CA,100,CA,M,359,M,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
360,361,2022,SE,FT,Data Analyst,130000,CA,100,CA,M,360,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
361,362,2022,SE,FT,Data Analyst,61300,CA,100,CA,M,361,L,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
362,363,2022,SE,FT,Data Analyst,130000,CA,100,CA,M,362,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
363,364,2022,SE,FT,Data Analyst,61300,CA,100,CA,M,363,L,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.47492505277973257,1.0,0.6242588490770902,0.9393074166112807
364,365,2022,SE,FT,Data Engineer,160000,US,0,US,L,364,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,1.0
365,366,2022,SE,FT,Data Scientist,138600,US,100,US,M,365,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
366,367,2022,SE,FT,Data Engineer,136000,US,0,US,M,366,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
367,368,2022,MI,FT,Data Analyst,58000,US,0,US,S,367,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.0
368,369,2022,EX,FT,Analytics Engineer,135000,US,100,US,M,368,H,1.0,1.0,0.5310394944273952,0.42441146071858477,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
369,370,2022,SE,FT,Data Scientist,170000,US,100,US,M,369,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
370,371,2022,SE,FT,Data Scientist,123000,US,100,US,M,370,M,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
371,372,2022,SE,FT,Machine Learning Engineer,189650,US,0,US,M,371,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
372,373,2022,SE,FT,Machine Learning Engineer,164996,US,0,US,M,372,H,1.0,0.5587999258288353,0.5310394944273952,0.24893239923187313,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
373,374,2022,MI,FT,ETL Developer,54957,GR,0,GR,M,373,L,1.0,0.19158975187097918,0.5310394944273952,0.1239967867144155,0.2669960753532182,0.6182883892724929,0.31461297009179745,0.9393074166112807
374,375,2022,MI,FT,ETL Developer,54957,GR,0,GR,M,374,L,1.0,0.19158975187097918,0.5310394944273952,0.1239967867144155,0.2669960753532182,0.6182883892724929,0.31461297009179745,0.9393074166112807
375,376,2022,EX,FT,Lead Data Engineer,118187,CA,100,CA,S,375,M,1.0,1.0,0.5310394944273952,0.3361324454254475,0.47492505277973257,1.0,0.6242588490770902,0.0
376,377,2022,SE,FT,Data Analyst,132000,US,0,US,M,376,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
377,378,2022,SE,FT,Data Engineer,165400,US,100,US,M,377,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
378,379,2022,SE,FT,Data Architect,208775,US,100,US,M,378,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
379,380,2022,SE,FT,Data Architect,147800,US,100,US,M,379,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
380,381,2022,SE,FT,Data Engineer,136994,US,100,US,M,380,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
381,382,2022,SE,FT,Data Engineer,101570,US,100,US,M,381,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
382,383,2022,SE,FT,Data Analyst,128875,US,100,US,M,382,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
383,384,2022,SE,FT,Data Analyst,93700,US,100,US,M,383,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
384,385,2022,EX,FT,Head of Machine Learning,79039,IN,50,IN,L,384,M,1.0,1.0,0.5310394944273952,0.1842634093360461,0.17001190476190478,0.0,0.16014169381107493,1.0
385,386,2022,SE,FT,Data Engineer,132320,US,100,US,M,385,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
386,387,2022,EN,FT,Machine Learning Engineer,37300,GB,100,GB,L,386,L,1.0,0.0,0.5310394944273952,0.24893239923187313,0.39491407699443415,1.0,0.5054269873172085,1.0
387,388,2022,SE,FT,Data Analyst,164000,US,0,US,M,387,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
388,389,2022,SE,FT,Data Engineer,155000,US,100,US,M,388,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
389,390,2022,MI,FT,Machine Learning Engineer,124333,GB,0,GB,M,389,M,1.0,0.19158975187097918,0.5310394944273952,0.24893239923187313,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
390,391,2022,MI,FT,Machine Learning Engineer,98158,GB,0,GB,M,390,M,1.0,0.19158975187097918,0.5310394944273952,0.24893239923187313,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
391,392,2022,MI,FT,AI Scientist,120000,US,0,US,M,391,M,1.0,0.19158975187097918,0.5310394944273952,0.15197181975713026,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
392,393,2022,SE,FT,Data Analyst,112900,US,100,US,M,392,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
393,394,2022,SE,FT,Data Analyst,90320,US,100,US,M,393,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
394,395,2022,SE,FT,Data Analytics Manager,145000,US,100,US,M,394,H,1.0,0.5587999258288353,0.5310394944273952,0.30462469303434186,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
395,396,2022,SE,FT,Data Analytics Manager,105400,US,100,US,M,395,M,1.0,0.5587999258288353,0.5310394944273952,0.30462469303434186,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
396,397,2022,MI,FT,Machine Learning Engineer,87932,FR,100,DE,M,396,M,1.0,0.19158975187097918,0.5310394944273952,0.24893239923187313,0.28513577097505666,1.0,0.5079042103993244,0.9393074166112807
397,398,2022,MI,FT,Data Engineer,117789,GB,0,GB,M,397,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
398,399,2022,SE,FT,Data Scientist,215300,US,100,US,L,398,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,1.0
399,400,2022,SE,FT,Data Scientist,158200,US,100,US,L,399,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,1.0
400,401,2022,SE,FT,Data Engineer,209100,US,100,US,L,400,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
401,402,2022,SE,FT,Data Engineer,154600,US,100,US,L,401,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
402,403,2022,SE,FT,Data Analyst,115934,US,0,US,M,402,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
403,404,2022,SE,FT,Data Analyst,81666,US,0,US,M,403,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
404,405,2022,SE,FT,Data Engineer,175000,US,100,US,M,404,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
405,406,2022,MI,FT,Data Engineer,98158,GB,0,GB,M,405,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
406,407,2022,MI,FT,Data Analyst,58000,US,0,US,S,406,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.0
407,408,2022,SE,FT,Data Engineer,183600,US,100,US,L,407,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,1.0
408,409,2022,MI,FT,Data Analyst,52351,GB,100,GB,M,408,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
409,410,2022,SE,FT,Data Scientist,180000,US,100,US,M,409,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
410,411,2022,MI,FT,Data Scientist,71982,GB,0,GB,M,410,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
411,412,2022,MI,FT,Data Scientist,45807,GB,0,GB,M,411,L,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
412,413,2022,MI,FT,Data Engineer,65949,GR,100,GR,M,412,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2669960753532182,1.0,0.31461297009179745,0.9393074166112807
413,414,2022,MI,FT,Data Engineer,49461,GR,100,GR,M,413,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.2669960753532182,1.0,0.31461297009179745,0.9393074166112807
414,415,2022,MI,FT,Data Engineer,78526,GB,100,GB,M,414,M,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
415,416,2022,MI,FT,Data Engineer,58894,GB,100,GB,M,415,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.39491407699443415,1.0,0.5054269873172085,0.9393074166112807
416,417,2022,SE,FT,Data Scientist,260000,US,100,US,M,416,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
417,418,2022,SE,FT,Data Science Engineer,60000,AR,100,MX,L,417,L,1.0,0.5587999258288353,0.5310394944273952,0.17616596303053203,0.2857142857142857,1.0,0.18321389793702497,1.0
418,419,2022,MI,FT,Data Engineer,63900,US,0,US,M,418,L,1.0,0.19158975187097918,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
419,420,2022,MI,FT,Machine Learning Scientist,160000,US,100,US,L,419,H,1.0,0.19158975187097918,0.5310394944273952,0.38290026552149575,0.7407863136218342,1.0,0.9124121301096481,1.0
